Station,Condition,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Perim
Station2,AlcianBlue,Heavy,2021.11,40,17,363.684,21.393,0.968,26.333
Station2,AlcianBlue,Heavy,2021.11,41,45,1033.012,22.956,2.751,28.894
Station2,AlcianBlue,Heavy,2021.11,42,62,1453.512,23.444,3.871,30.604
Station2,AlcianBlue,Heavy,2021.11,43,25,5614.152,224.566,14.95,66.056
Station2,AlcianBlue,Heavy,2021.11,44,4,2943.366,735.842,7.838,112.673
Station2,AlcianBlue,Heavy,2021.11,5,58,2322.112,40.036,6.184,47.112
Station2,AlcianBlue,Heavy,2021.11,6,46,1803.382,39.204,4.802,49.001
Station2,AlcianBlue,Heavy,2021.11,7,45,1421.904,31.598,3.786,32.381
Station2,AlcianBlue,Heavy,2021.11,8,67,893.704,13.339,2.38,22.025
Station2,AlcianBlue,Heavy,2021.11,9,43,1074.558,24.99,2.861,37.308
Station2,AlcianBlue,Light,2021.11,1,46,1046.02,22.74,2.785,28.093
Station2,AlcianBlue,Light,2021.11,10,67,1322.555,19.74,3.522,27.601
Station2,AlcianBlue,Light,2021.11,11,56,1013.944,18.106,2.7,23.786
Station2,AlcianBlue,Light,2021.11,12,34,629.006,18.5,1.675,27.091
Station2,AlcianBlue,Light,2021.11,13,67,1497.919,22.357,3.989,33.746
Station2,AlcianBlue,Light,2021.11,14,43,797.008,18.535,2.122,26.445
Station2,AlcianBlue,Light,2021.11,15,56,1375.884,24.569,3.664,32.787
Station2,AlcianBlue,Light,2021.11,16,39,1218.913,31.254,3.246,32.193
Station2,AlcianBlue,Light,2021.11,17,59,989.464,16.771,2.635,24.889
Station2,AlcianBlue,Light,2021.11,18,79,1169.329,14.802,3.114,24.143
Station2,AlcianBlue,Light,2021.11,19,45,779.631,17.325,2.076,24.621
Station2,AlcianBlue,Light,2021.11,2,39,1153.772,29.584,3.072,32.07
Station2,AlcianBlue,Light,2021.11,20,85,1475.832,17.363,3.93,27.636
Station2,AlcianBlue,Light,2021.11,21,56,1070.057,19.108,2.849,26.573
Station2,AlcianBlue,Light,2021.11,22,51,783.325,15.359,2.086,23.244
Station2,AlcianBlue,Light,2021.11,23,32,599.714,18.741,1.597,25.301
Station2,AlcianBlue,Light,2021.11,24,46,947.607,20.6,2.523,28.493
Station2,AlcianBlue,Light,2021.11,25,68,1664.23,24.474,4.432,33.067
Station2,AlcianBlue,Light,2021.11,26,58,1561.134,26.916,4.157,42.158
Station2,AlcianBlue,Light,2021.11,27,63,1056.322,16.767,2.813,23.855
Station2,AlcianBlue,Light,2021.11,28,39,896.982,23,2.389,30.33
Station2,AlcianBlue,Light,2021.11,29,39,1057.778,27.123,2.817,29.59
Station2,AlcianBlue,Light,2021.11,3,47,971.514,20.671,2.587,24.615
Station2,AlcianBlue,Light,2021.11,30,38,755.151,19.872,2.011,24.779
Station2,AlcianBlue,Light,2021.11,31,68,1628.304,23.946,4.336,33.928
Station2,AlcianBlue,Light,2021.11,32,74,1051.119,14.204,2.799,23.39
Station2,AlcianBlue,Light,2021.11,33,87,1363.736,15.675,3.632,24.214
Station2,AlcianBlue,Light,2021.11,34,54,1161.993,21.518,3.094,29.223
Station2,AlcianBlue,Light,2021.11,35,45,849.922,18.887,2.263,26.846
Station2,AlcianBlue,Light,2021.11,36,46,849.115,18.459,2.261,24.498
Station2,AlcianBlue,Light,2021.11,37,57,1383.377,24.27,3.684,33.333
Station2,AlcianBlue,Light,2021.11,38,47,918.939,19.552,2.447,26.68
Station2,AlcianBlue,Light,2021.11,39,75,1424.558,18.994,3.794,26.961
Station2,AlcianBlue,Light,2021.11,4,78,1546.072,19.821,4.117,27.759
Station2,AlcianBlue,Light,2021.11,40,67,1473.127,21.987,3.923,27.275
Station2,AlcianBlue,Light,2021.11,41,47,1944.901,41.381,5.179,33.874
Station2,AlcianBlue,Light,2021.11,42,42,691.727,16.47,1.842,25.448
Station2,AlcianBlue,Light,2021.11,43,60,1494.771,24.913,3.98,32.722
Station2,AlcianBlue,Light,2021.11,44,51,1356.087,26.59,3.611,28.406
Station2,AlcianBlue,Light,2021.11,45,1,5307.44,5307.44,14.133,1166.08
Station2,AlcianBlue,Light,2021.11,46,62,1291.962,20.838,3.44,26.451
Station2,AlcianBlue,Light,2021.11,47,52,977.992,18.808,2.604,24.775
Station2,AlcianBlue,Light,2021.11,48,56,1179.735,21.067,3.142,31.088
Station2,AlcianBlue,Light,2021.11,49,56,1152.627,20.583,3.069,26.612
Station2,AlcianBlue,Light,2021.11,5,47,813.71,17.313,2.167,22.986
Station2,AlcianBlue,Light,2021.11,50,51,919.537,18.03,2.449,25.557
Station2,AlcianBlue,Light,2021.11,51,56,1636.576,29.225,4.358,39.597
Station2,AlcianBlue,Light,2021.11,52,70,1230.931,17.585,3.278,25.244
Station2,AlcianBlue,Light,2021.11,53,65,1079.266,16.604,2.874,25.305
Station2,AlcianBlue,Light,2021.11,6,65,1044.407,16.068,2.781,24.063
Station2,AlcianBlue,Light,2021.11,7,72,1127.367,15.658,3.002,26.819
Station2,AlcianBlue,Light,2021.11,8,61,1164.906,19.097,3.102,26.318
Station2,AlcianBlue,Light,2021.11,9,68,1785.354,26.255,4.754,32.745
Station4,AlcianBlue,Heavy,2021.11,1,76,1809.313,23.807,4.818,25.369
Station4,AlcianBlue,Heavy,2021.11,10,65,1993.783,30.674,5.309,30.864
Station4,AlcianBlue,Heavy,2021.11,11,45,1655.151,36.781,4.408,31.522
Station4,AlcianBlue,Heavy,2021.11,12,53,1815.635,34.257,4.835,28.514
Station4,AlcianBlue,Heavy,2021.11,13,59,1990.921,33.744,5.302,31.598
Station4,AlcianBlue,Heavy,2021.11,14,74,2314.984,31.284,6.165,28.572
Station4,AlcianBlue,Heavy,2021.11,15,58,2092.846,36.084,5.573,33.064
Station4,AlcianBlue,Heavy,2021.11,16,74,2097.19,28.34,5.585,27.094
Station4,AlcianBlue,Heavy,2021.11,17,54,1965.661,36.401,5.234,33.252
Station4,AlcianBlue,Heavy,2021.11,18,72,2073.959,28.805,5.523,29.282
Station4,AlcianBlue,Heavy,2021.11,19,78,1798.725,23.061,4.79,24.683
Station4,AlcianBlue,Heavy,2021.11,2,52,2082.934,40.056,5.547,35.328
Station4,AlcianBlue,Heavy,2021.11,20,70,1823.439,26.049,4.856,27.831
Station4,AlcianBlue,Heavy,2021.11,21,45,1413.658,31.415,3.764,28.074
Station4,AlcianBlue,Heavy,2021.11,22,64,2162.383,33.787,5.758,32.253
Station4,AlcianBlue,Heavy,2021.11,23,65,1793.73,27.596,4.777,29.17
Station4,AlcianBlue,Heavy,2021.11,24,53,1662.383,31.366,4.427,29.976
Station4,AlcianBlue,Heavy,2021.11,25,60,2016.025,33.6,5.369,31.872
Station4,AlcianBlue,Heavy,2021.11,26,74,1835.744,24.807,4.888,26.607
Station4,AlcianBlue,Heavy,2021.11,27,54,2323.179,43.022,6.186,34.625
Station4,AlcianBlue,Heavy,2021.11,28,75,2193.184,29.242,5.84,29.939
Station4,AlcianBlue,Heavy,2021.11,29,72,2453.46,34.076,6.533,32.564
Station4,AlcianBlue,Heavy,2021.11,3,50,2164.178,43.284,5.763,36.467
Station4,AlcianBlue,Heavy,2021.11,30,64,1684.469,26.32,4.486,29.287
Station4,AlcianBlue,Heavy,2021.11,31,65,1731.27,26.635,4.61,28.961
Station4,AlcianBlue,Heavy,2021.11,32,42,1144.797,27.257,3.049,23.277
Station4,AlcianBlue,Heavy,2021.11,33,51,1449.298,28.418,3.859,27.792
Station4,AlcianBlue,Heavy,2021.11,34,69,2115.739,30.663,5.634,31.308
Station4,AlcianBlue,Heavy,2021.11,35,44,2763.944,62.817,7.36,36.676
Station4,AlcianBlue,Heavy,2021.11,36,29,1052.237,36.284,2.802,27.952
Station4,AlcianBlue,Heavy,2021.11,37,78,2083.975,26.718,5.549,29.637
Station4,AlcianBlue,Heavy,2021.11,38,93,2676.873,28.784,7.128,29.718
Station4,AlcianBlue,Heavy,2021.11,39,89,3273.855,36.785,8.718,33.842
Station4,AlcianBlue,Heavy,2021.11,4,58,1759.886,30.343,4.686,30.942
Station4,AlcianBlue,Heavy,2021.11,40,79,2122.19,26.863,5.651,29.368
Station4,AlcianBlue,Heavy,2021.11,41,66,2324.714,35.223,6.191,32.429
Station4,AlcianBlue,Heavy,2021.11,42,68,2327.679,34.231,6.198,31.645
Station4,AlcianBlue,Heavy,2021.11,43,56,2675.598,47.779,7.125,37.639
Station4,AlcianBlue,Heavy,2021.11,44,90,2494.407,27.716,6.642,29.836
Station4,AlcianBlue,Heavy,2021.11,45,86,2929.501,34.064,7.801,32.342
Station4,AlcianBlue,Heavy,2021.11,46,91,2747.633,30.194,7.317,30.028
Station4,AlcianBlue,Heavy,2021.11,47,55,2356.66,42.848,6.276,36.92
Station4,AlcianBlue,Heavy,2021.11,48,70,2122.216,30.317,5.651,29.349
Station4,AlcianBlue,Heavy,2021.11,49,61,1988.189,32.593,5.294,28.34
Station4,AlcianBlue,Heavy,2021.11,5,56,2000.832,35.729,5.328,31.746
Station4,AlcianBlue,Heavy,2021.11,50,44,2092.69,47.561,5.573,36.844
Station4,AlcianBlue,Heavy,2021.11,51,52,2103.278,40.448,5.601,34.162
Station4,AlcianBlue,Heavy,2021.11,6,69,2223.179,32.22,5.92,31.601
Station4,AlcianBlue,Heavy,2021.11,7,66,2810.874,42.589,7.485,36.183
Station4,AlcianBlue,Heavy,2021.11,8,63,2258.273,35.846,6.014,31.153
Station4,AlcianBlue,Heavy,2021.11,9,63,1894.641,30.074,5.045,31.295
Station4,AlcianBlue,Light,2021.11,1,91,1754.084,19.276,4.671,23.884
Station4,AlcianBlue,Light,2021.11,10,79,1865.193,23.61,4.967,26.491
Station4,AlcianBlue,Light,2021.11,11,82,1761.733,21.485,4.691,25.006
Station4,AlcianBlue,Light,2021.11,12,69,1354.448,19.63,3.607,27.438
Station4,AlcianBlue,Light,2021.11,13,73,1413.736,19.366,3.765,23.433
Station4,AlcianBlue,Light,2021.11,14,85,1163.892,13.693,3.099,21.356
Station4,AlcianBlue,Light,2021.11,15,82,1041.441,12.701,2.773,20.611
Station4,AlcianBlue,Light,2021.11,16,82,1128.798,13.766,3.006,21.519
Station4,AlcianBlue,Light,2021.11,17,72,1842.872,25.595,4.907,27.922
Station4,AlcianBlue,Light,2021.11,18,76,1299.87,17.104,3.461,24.106
Station4,AlcianBlue,Light,2021.11,19,87,1446.15,16.622,3.851,24.213
Station4,AlcianBlue,Light,2021.11,2,78,1334.651,17.111,3.554,24.792
Station4,AlcianBlue,Light,2021.11,20,55,1303.798,23.705,3.472,24.618
Station4,AlcianBlue,Light,2021.11,21,72,1931.556,26.827,5.144,28.281
Station4,AlcianBlue,Light,2021.11,22,90,1362.175,15.135,3.627,20.064
Station4,AlcianBlue,Light,2021.11,23,75,1086.967,14.493,2.895,18.682
Station4,AlcianBlue,Light,2021.11,24,59,1046.982,17.745,2.788,23.777
Station4,AlcianBlue,Light,2021.11,25,63,1302.341,20.672,3.468,25.35
Station4,AlcianBlue,Light,2021.11,26,70,1139.438,16.278,3.034,24.795
Station4,AlcianBlue,Light,2021.11,27,88,1187.019,13.489,3.161,21.71
Station4,AlcianBlue,Light,2021.11,28,60,2309.834,38.497,6.151,34.985
Station4,AlcianBlue,Light,2021.11,29,68,1432.362,21.064,3.814,26.641
Station4,AlcianBlue,Light,2021.11,3,97,1579.214,16.281,4.205,22.834
Station4,AlcianBlue,Light,2021.11,30,77,1605.489,20.851,4.275,26.669
Station4,AlcianBlue,Light,2021.11,31,61,1229.631,20.158,3.274,24.094
Station4,AlcianBlue,Light,2021.11,32,64,1362.539,21.29,3.628,27.683
Station4,AlcianBlue,Light,2021.11,33,84,1381.165,16.442,3.678,22.522
Station4,AlcianBlue,Light,2021.11,34,70,1285.744,18.368,3.424,23.706
Station4,AlcianBlue,Light,2021.11,35,80,1803.98,22.55,4.804,26.624
Station4,AlcianBlue,Light,2021.11,36,56,1206.191,21.539,3.212,25.63
Station4,AlcianBlue,Light,2021.11,37,70,1139.048,16.272,3.033,20.972
Station4,AlcianBlue,Light,2021.11,38,84,1720.864,20.486,4.583,23.92
Station4,AlcianBlue,Light,2021.11,39,73,1248.621,17.104,3.325,21.688
Station4,AlcianBlue,Light,2021.11,4,90,2048.673,22.763,5.455,26.587
Station4,AlcianBlue,Light,2021.11,40,93,1605.047,17.259,4.274,21.994
Station4,AlcianBlue,Light,2021.11,41,68,1094.199,16.091,2.914,21.432
Station4,AlcianBlue,Light,2021.11,42,68,1829.969,26.911,4.873,26.29
Station4,AlcianBlue,Light,2021.11,43,83,1403.174,16.906,3.737,25.192
Station4,AlcianBlue,Light,2021.11,44,79,1886.524,23.88,5.024,26.986
Station4,AlcianBlue,Light,2021.11,45,75,1094.199,14.589,2.914,20.618
Station4,AlcianBlue,Light,2021.11,46,86,1303.72,15.16,3.472,20.872
Station4,AlcianBlue,Light,2021.11,47,73,1190.114,16.303,3.169,21.03
Station4,AlcianBlue,Light,2021.11,48,72,1574.61,21.87,4.193,28.076
Station4,AlcianBlue,Light,2021.11,5,103,1457.128,14.147,3.88,20.833
Station4,AlcianBlue,Light,2021.11,6,78,1244.459,15.955,3.314,22.909
Station4,AlcianBlue,Light,2021.11,7,73,823.361,11.279,2.193,16.066
Station4,AlcianBlue,Light,2021.11,8,68,1637.851,24.086,4.361,28.173
Station4,AlcianBlue,Light,2021.11,9,67,1339.802,19.997,3.568,24.595
Station2,AlcianBlue,Heavy,2021.07,1,51,946.956,18.568,2.522,27.333
Station2,AlcianBlue,Heavy,2021.07,10,1,13.84,13.84,0.037,15.262
Station2,AlcianBlue,Heavy,2021.07,11,1,9.235,9.235,0.025,12.099
Station2,AlcianBlue,Heavy,2021.07,12,77,683.195,8.873,1.819,20.242
Station2,AlcianBlue,Heavy,2021.07,14,113,1227.237,10.861,3.268,22.88
Station2,AlcianBlue,Heavy,2021.07,15,76,975.364,12.834,2.597,25.052
Station2,AlcianBlue,Heavy,2021.07,16,120,1153.642,9.614,3.072,20.985
Station2,AlcianBlue,Heavy,2021.07,17,78,757.7,9.714,2.018,21.06
Station2,AlcianBlue,Heavy,2021.07,18,106,1175.234,11.087,3.13,23.293
Station2,AlcianBlue,Heavy,2021.07,19,89,794.459,8.927,2.116,20.037
Station2,AlcianBlue,Heavy,2021.07,2,106,869.563,8.203,2.316,20.514
Station2,AlcianBlue,Heavy,2021.07,20,40,811.316,20.283,2.16,29.046
Station2,AlcianBlue,Heavy,2021.07,21,78,847.034,10.859,2.256,21.981
Station2,AlcianBlue,Heavy,2021.07,22,113,897.268,7.94,2.389,18.718
Station2,AlcianBlue,Heavy,2021.07,23,92,877.055,9.533,2.336,21.001
Station2,AlcianBlue,Heavy,2021.07,25,23,188.866,8.212,0.503,19.503
Station2,AlcianBlue,Heavy,2021.07,27,60,1090.843,18.181,2.905,26.443
Station2,AlcianBlue,Heavy,2021.07,28,79,1127.601,14.273,3.003,24.296
Station2,AlcianBlue,Heavy,2021.07,29,105,1029.292,9.803,2.741,21.802
Station2,AlcianBlue,Heavy,2021.07,3,1,9.469,9.469,0.025,12.933
Station2,AlcianBlue,Heavy,2021.07,30,71,1169.823,16.476,3.115,26.631
Station2,AlcianBlue,Heavy,2021.07,32,65,925.13,14.233,2.464,24.078
Station2,AlcianBlue,Heavy,2021.07,33,117,1203.642,10.288,3.205,20.967
Station2,AlcianBlue,Heavy,2021.07,34,105,1099.063,10.467,2.927,22.144
Station2,AlcianBlue,Heavy,2021.07,35,105,1117.82,10.646,2.977,21.375
Station2,AlcianBlue,Heavy,2021.07,37,30,655.619,21.854,1.746,24.407
Station2,AlcianBlue,Heavy,2021.07,38,73,1074.922,14.725,2.862,26.007
Station2,AlcianBlue,Heavy,2021.07,39,51,694.303,13.614,1.849,23.925
Station2,AlcianBlue,Heavy,2021.07,4,70,942.144,13.459,2.509,25.11
Station2,AlcianBlue,Heavy,2021.07,41,109,943.809,8.659,2.513,20.042
Station2,AlcianBlue,Heavy,2021.07,5,132,1166.623,8.838,3.107,21.436
Station2,AlcianBlue,Heavy,2021.07,6,97,992.378,10.231,2.643,22.6
Station2,AlcianBlue,Heavy,2021.07,7,95,907.7,9.555,2.417,23.005
Station2,AlcianBlue,Heavy,2021.07,8,124,1180.619,9.521,3.144,20.397
Station2,AlcianBlue,Heavy,2021.07,9,1,28.512,28.512,0.076,20.225
Station2,AlcianBlue,Light,2021.07,1,42,1237.227,29.458,3.295,29.795
Station2,AlcianBlue,Light,2021.07,10,4,86.342,21.586,0.23,19.224
Station2,AlcianBlue,Light,2021.07,12,121,1599.48,13.219,4.259,26.125
Station2,AlcianBlue,Light,2021.07,13,110,1241.337,11.285,3.306,23.938
Station2,AlcianBlue,Light,2021.07,15,111,2076.561,18.708,5.53,31.164
Station2,AlcianBlue,Light,2021.07,19,99,1040.505,10.51,2.771,21.678
Station2,AlcianBlue,Light,2021.07,2,53,753.564,14.218,2.007,24.128
Station2,AlcianBlue,Light,2021.07,20,117,1679.344,14.353,4.472,28.063
Station2,AlcianBlue,Light,2021.07,21,80,1634.469,20.431,4.352,30.722
Station2,AlcianBlue,Light,2021.07,22,35,842.664,24.076,2.244,27.518
Station2,AlcianBlue,Light,2021.07,23,71,1552.706,21.869,4.135,27.416
Station2,AlcianBlue,Light,2021.07,24,44,1349.506,30.671,3.594,30.384
Station2,AlcianBlue,Light,2021.07,25,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,27,56,994.381,17.757,2.648,24.734
Station2,AlcianBlue,Light,2021.07,28,74,1342.17,18.137,3.574,23.335
Station2,AlcianBlue,Light,2021.07,3,75,1158.455,15.446,3.085,24.455
Station2,AlcianBlue,Light,2021.07,30,81,1740.088,21.483,4.634,25.121
Station2,AlcianBlue,Light,2021.07,32,114,1148.439,10.074,3.058,21.045
Station2,AlcianBlue,Light,2021.07,33,123,1104.761,8.982,2.942,20.441
Station2,AlcianBlue,Light,2021.07,34,6,80.385,13.398,0.214,14.59
Station2,AlcianBlue,Light,2021.07,35,50,996.098,19.922,2.653,23.698
Station2,AlcianBlue,Light,2021.07,36,45,736.316,16.363,1.961,20.091
Station2,AlcianBlue,Light,2021.07,37,76,1734.183,22.818,4.618,25.919
Station2,AlcianBlue,Light,2021.07,38,69,1652.211,23.945,4.4,26.953
Station2,AlcianBlue,Light,2021.07,39,120,1515.479,12.629,4.036,27.298
Station2,AlcianBlue,Light,2021.07,4,110,1188.137,10.801,3.164,22.233
Station2,AlcianBlue,Light,2021.07,40,142,1341.467,9.447,3.572,20.802
Station2,AlcianBlue,Light,2021.07,41,2,28.148,14.074,0.075,15.879
Station2,AlcianBlue,Light,2021.07,42,3,163.528,54.509,0.435,35.72
Station2,AlcianBlue,Light,2021.07,43,55,832.076,15.129,2.216,21.798
Station2,AlcianBlue,Light,2021.07,44,43,664.984,15.465,1.771,20.946
Station2,AlcianBlue,Light,2021.07,45,100,1089.23,10.892,2.901,22.108
Station2,AlcianBlue,Light,2021.07,46,98,1042.248,10.635,2.775,22.283
Station2,AlcianBlue,Light,2021.07,47,67,718.757,10.728,1.914,23.867
Station2,AlcianBlue,Light,2021.07,5,87,907.622,10.432,2.417,20.933
Station2,AlcianBlue,Light,2021.07,6,87,816.129,9.381,2.173,20.697
Station2,AlcianBlue,Light,2021.07,7,1,9.547,9.547,0.025,13.562
Station2,AlcianBlue,Light,2021.07,8,5,76.067,15.213,0.203,16.898
Station2,AlcianBlue,Light,2021.07,9,77,2073.543,26.929,5.522,33.208
Station3,AlcianBlue,Heavy,2021.07,1,62,1113.476,17.959,2.965,27.137
Station3,AlcianBlue,Heavy,2021.07,10,16,183.611,11.476,0.489,23.659
Station3,AlcianBlue,Heavy,2021.07,11,42,886.108,21.098,2.36,30.586
Station3,AlcianBlue,Heavy,2021.07,12,48,877.679,18.285,2.337,26.184
Station3,AlcianBlue,Heavy,2021.07,13,37,814.984,22.027,2.17,29.179
Station3,AlcianBlue,Heavy,2021.07,14,48,956.374,19.924,2.547,29.421
Station3,AlcianBlue,Heavy,2021.07,15,30,320.421,10.681,0.853,23.994
Station3,AlcianBlue,Heavy,2021.07,16,25,176.717,7.069,0.471,19.438
Station3,AlcianBlue,Heavy,2021.07,17,58,1044.121,18.002,2.78,29.959
Station3,AlcianBlue,Heavy,2021.07,18,51,1198.309,23.496,3.191,30.411
Station3,AlcianBlue,Heavy,2021.07,19,54,998.205,18.485,2.658,25.702
Station3,AlcianBlue,Heavy,2021.07,2,49,1086.889,22.181,2.894,30.049
Station3,AlcianBlue,Heavy,2021.07,20,41,1022.737,24.945,2.723,28.456
Station3,AlcianBlue,Heavy,2021.07,21,52,1249.792,24.034,3.328,33.572
Station3,AlcianBlue,Heavy,2021.07,22,63,1024.974,16.269,2.729,27.295
Station3,AlcianBlue,Heavy,2021.07,23,27,233.585,8.651,0.622,22.126
Station3,AlcianBlue,Heavy,2021.07,24,47,1088.892,23.168,2.9,34.715
Station3,AlcianBlue,Heavy,2021.07,25,47,1165.661,24.801,3.104,33.063
Station3,AlcianBlue,Heavy,2021.07,26,43,929.084,21.607,2.474,27.771
Station3,AlcianBlue,Heavy,2021.07,27,49,1045.447,21.336,2.784,27.522
Station3,AlcianBlue,Heavy,2021.07,28,69,1293.34,18.744,3.444,28.322
Station3,AlcianBlue,Heavy,2021.07,29,55,1132.622,20.593,3.016,29.128
Station3,AlcianBlue,Heavy,2021.07,3,8,124.558,15.57,0.332,34.135
Station3,AlcianBlue,Heavy,2021.07,30,33,391.467,11.863,1.042,24.395
Station3,AlcianBlue,Heavy,2021.07,31,63,1148.127,18.224,3.057,29.606
Station3,AlcianBlue,Heavy,2021.07,32,48,1116.701,23.265,2.974,33.389
Station3,AlcianBlue,Heavy,2021.07,33,35,1372.425,39.212,3.655,51.529
Station3,AlcianBlue,Heavy,2021.07,34,58,1071.644,18.477,2.854,26.781
Station3,AlcianBlue,Heavy,2021.07,35,47,1177.601,25.055,3.136,34.038
Station3,AlcianBlue,Heavy,2021.07,36,54,1112.357,20.599,2.962,28.901
Station3,AlcianBlue,Heavy,2021.07,37,39,439.074,11.258,1.169,21.901
Station3,AlcianBlue,Heavy,2021.07,38,56,539.438,9.633,1.436,22.657
Station3,AlcianBlue,Heavy,2021.07,39,53,1042.196,19.664,2.775,33.246
Station3,AlcianBlue,Heavy,2021.07,4,38,394.069,10.37,1.049,23.789
Station3,AlcianBlue,Heavy,2021.07,40,72,1489.568,20.688,3.967,27.956
Station3,AlcianBlue,Heavy,2021.07,41,60,1523.933,25.399,4.058,36.052
Station3,AlcianBlue,Heavy,2021.07,42,76,1270.76,16.721,3.384,24.898
Station3,AlcianBlue,Heavy,2021.07,43,2,40.062,20.031,0.107,21.413
Station3,AlcianBlue,Heavy,2021.07,44,7,95.395,13.628,0.254,25.695
Station3,AlcianBlue,Heavy,2021.07,45,15,108.325,7.222,0.288,19.907
Station3,AlcianBlue,Heavy,2021.07,46,81,886.681,10.947,2.361,22.547
Station3,AlcianBlue,Heavy,2021.07,47,84,1168.757,13.914,3.112,24.985
Station3,AlcianBlue,Heavy,2021.07,48,85,1183.299,13.921,3.151,26.972
Station3,AlcianBlue,Heavy,2021.07,49,2,38.684,19.342,0.103,17.814
Station3,AlcianBlue,Heavy,2021.07,5,40,568.496,14.212,1.514,26.549
Station3,AlcianBlue,Heavy,2021.07,50,37,411.941,11.134,1.097,25.339
Station3,AlcianBlue,Heavy,2021.07,51,1,19.745,19.745,0.053,18.345
Station3,AlcianBlue,Heavy,2021.07,6,33,468.184,14.187,1.247,29.38
Station3,AlcianBlue,Heavy,2021.07,7,12,116.883,9.74,0.311,20.81
Station3,AlcianBlue,Heavy,2021.07,8,9,57.622,6.402,0.153,18.621
Station3,AlcianBlue,Heavy,2021.07,9,7,48.491,6.927,0.129,20.054
Station3,AlcianBlue,Light,2021.07,1,34,689.776,20.288,1.837,27.344
Station3,AlcianBlue,Light,2021.07,10,47,606.139,12.897,1.614,21.728
Station3,AlcianBlue,Light,2021.07,11,42,766.207,18.243,2.04,26.541
Station3,AlcianBlue,Light,2021.07,12,63,985.016,15.635,2.623,25.954
Station3,AlcianBlue,Light,2021.07,13,39,578.122,14.824,1.54,26.832
Station3,AlcianBlue,Light,2021.07,14,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2021.07,15,24,167.404,6.975,0.446,18.256
Station3,AlcianBlue,Light,2021.07,16,1,7.57,7.57,0.02,10.124
Station3,AlcianBlue,Light,2021.07,17,50,963.267,19.265,2.565,28.532
Station3,AlcianBlue,Light,2021.07,18,64,881.842,13.779,2.348,26.388
Station3,AlcianBlue,Light,2021.07,19,42,756.53,18.013,2.015,27.869
Station3,AlcianBlue,Light,2021.07,2,50,817.404,16.348,2.177,29.031
Station3,AlcianBlue,Light,2021.07,20,46,865.401,18.813,2.305,28.082
Station3,AlcianBlue,Light,2021.07,21,42,398.075,9.478,1.06,22.531
Station3,AlcianBlue,Light,2021.07,22,19,122.555,6.45,0.326,18.339
Station3,AlcianBlue,Light,2021.07,23,5,33.871,6.774,0.09,16.816
Station3,AlcianBlue,Light,2021.07,24,41,628.72,15.335,1.674,25.286
Station3,AlcianBlue,Light,2021.07,25,27,648.153,24.006,1.726,33.384
Station3,AlcianBlue,Light,2021.07,26,32,510.614,15.957,1.36,29.461
Station3,AlcianBlue,Light,2021.07,27,31,510.146,16.456,1.358,32.631
Station3,AlcianBlue,Light,2021.07,28,24,331.946,13.831,0.884,26.554
Station3,AlcianBlue,Light,2021.07,29,11,112.799,10.254,0.3,21.449
Station3,AlcianBlue,Light,2021.07,3,53,473.257,8.929,1.26,20.672
Station3,AlcianBlue,Light,2021.07,30,3,22.034,7.345,0.059,14.784
Station3,AlcianBlue,Light,2021.07,31,39,616.077,15.797,1.641,27.265
Station3,AlcianBlue,Light,2021.07,32,41,592.898,14.461,1.579,26.411
Station3,AlcianBlue,Light,2021.07,33,34,455.385,13.394,1.213,21.767
Station3,AlcianBlue,Light,2021.07,34,34,522.06,15.355,1.39,25.661
Station3,AlcianBlue,Light,2021.07,35,31,453.772,14.638,1.208,25.046
Station3,AlcianBlue,Light,2021.07,36,4,22.294,5.574,0.059,16.16
Station3,AlcianBlue,Light,2021.07,37,3,32.83,10.943,0.087,26.486
Station3,AlcianBlue,Light,2021.07,38,40,651.431,16.286,1.735,29.849
Station3,AlcianBlue,Light,2021.07,39,42,567.664,13.516,1.512,25.222
Station3,AlcianBlue,Light,2021.07,4,35,293.236,8.378,0.781,21.543
