Station,CorrectionFor,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Perim
Station2,CBBG,Heavy,2021.07,6,2,15.739,7.869,0.042,19.049
Station2,AlcianBlue,Heavy,2021.07,6,1,7.674,7.674,0.02,12.799
Station2,CBBG,Heavy,2021.07,7,1,6.009,6.009,0.016,15.347
Station2,AlcianBlue,Heavy,2021.07,7,1,8.143,8.143,0.022,18.384
Station2,CBBG,Heavy,2021.07,8,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2021.07,8,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2021.07,9,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2021.07,9,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,1,1,6.816,6.816,0.018,17.094
Station2,AlcianBlue,Light,2021.07,1,10,112.799,11.28,0.3,22.712
Station2,CBBG,Light,2021.07,10,1,21.462,21.462,0.057,28.303
Station2,AlcianBlue,Light,2021.07,10,1,31.113,31.113,0.083,26.25
Station2,CBBG,Light,2021.07,11,2,23.777,11.889,0.063,25.216
Station2,AlcianBlue,Light,2021.07,11,3,100.026,33.342,0.266,33.878
Station2,CBBG,Light,2021.07,12,1,5.697,5.697,0.015,13.027
Station2,AlcianBlue,Light,2021.07,12,2,15.401,7.7,0.041,15.167
Station2,CBBG,Light,2021.07,13,1,6.868,6.868,0.018,15.175
Station2,AlcianBlue,Light,2021.07,13,4,41.701,10.425,0.111,18.846
Station2,CBBG,Light,2021.07,15,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,15,2,21.072,10.536,0.056,20.988
Station2,CBBG,Light,2021.07,16,2,16.988,8.494,0.045,18.471
Station2,AlcianBlue,Light,2021.07,16,1,38.814,38.814,0.103,34.589
Station2,CBBG,Light,2021.07,17,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,17,1,5.983,5.983,0.016,16.276
Station2,CBBG,Light,2021.07,18,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,18,3,19.719,6.573,0.053,18.861
Station2,CBBG,Light,2021.07,19,1,14.126,14.126,0.038,25.944
Station2,AlcianBlue,Light,2021.07,19,2,62.045,31.022,0.165,43.848
Station2,CBBG,Light,2021.07,2,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,2,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,20,1,9.729,9.729,0.026,22.066
Station2,AlcianBlue,Light,2021.07,20,4,45.786,11.446,0.122,19.311
Station2,CBBG,Light,2021.07,21,1,5.515,5.515,0.015,14.852
Station2,AlcianBlue,Light,2021.07,21,7,67.144,9.592,0.179,18.413
Station2,CBBG,Light,2021.07,22,1,14.022,14.022,0.037,17.055
Station2,AlcianBlue,Light,2021.07,22,4,69.199,17.3,0.184,20.673
Station2,CBBG,Light,2021.07,23,1,6.556,6.556,0.017,12.744
Station2,AlcianBlue,Light,2021.07,23,1,13.137,13.137,0.035,18.691
Station2,CBBG,Light,2021.07,24,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,24,1,6.686,6.686,0.018,14.474
Station2,CBBG,Light,2021.07,25,1,13.684,13.684,0.036,19.297
Station2,AlcianBlue,Light,2021.07,25,1,11.394,11.394,0.03,13.373
Station2,CBBG,Light,2021.07,26,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,26,10,114.802,11.48,0.306,24.094
Station2,CBBG,Light,2021.07,27,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,27,2,42.118,21.059,0.112,30.38
Station2,CBBG,Light,2021.07,28,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,28,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,29,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,29,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,3,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,3,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,30,1,14.308,14.308,0.038,20.854
Station2,AlcianBlue,Light,2021.07,30,1,20.317,20.317,0.054,23.536
Station2,CBBG,Light,2021.07,31,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,31,1,5.307,5.307,0.014,16.032
Station2,CBBG,Light,2021.07,32,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,32,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,33,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,33,2,27.289,13.645,0.073,24.996
Station2,CBBG,Light,2021.07,34,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,34,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,35,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,35,1,5.385,5.385,0.014,15.347
Station2,CBBG,Light,2021.07,36,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,36,3,17.69,5.897,0.047,17.556
Station2,CBBG,Light,2021.07,37,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,37,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,38,1,7.076,7.076,0.019,17
Station2,AlcianBlue,Light,2021.07,38,2,65.895,32.947,0.175,35.785
Station2,CBBG,Light,2021.07,39,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,39,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,4,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,4,1,5.931,5.931,0.016,19.564
Station2,CBBG,Light,2021.07,40,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,40,2,33.481,16.74,0.089,26.79
Station2,CBBG,Light,2021.07,41,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,41,1,11.082,11.082,0.03,28.87
Station2,CBBG,Light,2021.07,42,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,42,4,29.292,7.323,0.078,16.852
Station2,CBBG,Light,2021.07,43,1,13.137,13.137,0.035,19.658
Station2,AlcianBlue,Light,2021.07,43,2,23.543,11.772,0.063,15.678
Station2,CBBG,Light,2021.07,44,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,44,1,5.151,5.151,0.014,17.55
Station2,CBBG,Light,2021.07,45,1,6.165,6.165,0.016,11.832
Station2,AlcianBlue,Light,2021.07,45,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,46,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,46,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,47,2,21.072,10.536,0.056,19.069
Station2,AlcianBlue,Light,2021.07,47,2,68.444,34.222,0.182,33.834
Station2,CBBG,Light,2021.07,48,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,48,1,27.445,27.445,0.073,29.32
Station2,CBBG,Light,2021.07,49,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,49,4,36.967,9.242,0.098,18.463
Station2,CBBG,Light,2021.07,5,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,5,2,11.681,5.84,0.031,16.791
Station2,CBBG,Light,2021.07,50,1,13.293,13.293,0.035,33.425
Station2,AlcianBlue,Light,2021.07,50,5,86.03,17.206,0.229,25.747
Station2,CBBG,Light,2021.07,6,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,6,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,7,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,7,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,8,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,8,0,0,NaN,0,NaN
Station2,CBBG,Light,2021.07,9,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2021.07,9,1,6.608,6.608,0.018,21.271
Station3,CBBG,Heavy,2021.07,1,2,30.463,15.232,0.081,22.734
Station3,AlcianBlue,Heavy,2021.07,1,2,41.571,20.786,0.111,19.867
Station3,CBBG,Heavy,2021.07,10,3,20.291,6.764,0.054,20.228
Station3,AlcianBlue,Heavy,2021.07,10,25,171.124,6.845,0.456,18.847
Station3,CBBG,Heavy,2021.07,11,5,29.24,5.848,0.078,18.264
Station3,AlcianBlue,Heavy,2021.07,11,23,173.127,7.527,0.461,19.101
Station3,CBBG,Heavy,2021.07,12,2,11.056,5.528,0.029,14.596
Station3,AlcianBlue,Heavy,2021.07,12,22,211.082,9.595,0.562,19.715
Station3,CBBG,Heavy,2021.07,13,4,21.202,5.3,0.056,15.456
Station3,AlcianBlue,Heavy,2021.07,13,20,195.161,9.758,0.52,18.553
Station3,CBBG,Heavy,2021.07,14,2,10.354,5.177,0.028,16.477
Station3,AlcianBlue,Heavy,2021.07,14,20,209.157,10.458,0.557,20.442
Station3,CBBG,Heavy,2021.07,15,2,13.502,6.751,0.036,18.423
Station3,AlcianBlue,Heavy,2021.07,15,18,159.573,8.865,0.425,21.078
Station3,CBBG,Heavy,2021.07,16,1,5.463,5.463,0.015,15.576
Station3,AlcianBlue,Heavy,2021.07,16,9,65.401,7.267,0.174,18.232
Station3,CBBG,Heavy,2021.07,17,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2021.07,17,5,35.588,7.118,0.095,15.692
Station3,CBBG,Heavy,2021.07,18,3,22.685,7.562,0.06,19.698
Station3,AlcianBlue,Heavy,2021.07,18,13,95.708,7.362,0.255,17.919
Station3,CBBG,Heavy,2021.07,19,2,14.204,7.102,0.038,15.053
Station3,AlcianBlue,Heavy,2021.07,19,14,104.396,7.457,0.278,17.527
Station3,CBBG,Heavy,2021.07,2,5,31.061,6.212,0.083,17.561
Station3,AlcianBlue,Heavy,2021.07,2,9,76.535,8.504,0.204,22.378
Station3,CBBG,Heavy,2021.07,20,1,7.414,7.414,0.02,21.499
Station3,AlcianBlue,Heavy,2021.07,20,17,107.856,6.344,0.287,17.443
Station3,CBBG,Heavy,2021.07,21,4,22.399,5.6,0.06,15.189
Station3,AlcianBlue,Heavy,2021.07,21,14,101.275,7.234,0.27,17.336
Station3,CBBG,Heavy,2021.07,22,2,11.316,5.658,0.03,15.3
Station3,AlcianBlue,Heavy,2021.07,22,16,123.907,7.744,0.33,20.042
Station3,CBBG,Heavy,2021.07,23,1,7.154,7.154,0.019,9.991
Station3,AlcianBlue,Heavy,2021.07,23,1,9.547,9.547,0.025,11.871
Station3,CBBG,Heavy,2021.07,24,2,30.385,15.193,0.081,17.197
Station3,AlcianBlue,Heavy,2021.07,24,2,39.672,19.836,0.106,17.597
Station3,CBBG,Heavy,2021.07,25,2,12.435,6.217,0.033,18.404
Station3,AlcianBlue,Heavy,2021.07,25,18,113.189,6.288,0.301,16.855
Station3,CBBG,Heavy,2021.07,26,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2021.07,26,1,6.035,6.035,0.016,9.495
Station3,CBBG,Heavy,2021.07,27,3,78.668,26.223,0.209,43.898
Station3,AlcianBlue,Heavy,2021.07,27,2,32.57,16.285,0.087,17.975
Station3,CBBG,Heavy,2021.07,28,1,5.047,5.047,0.013,14.986
Station3,AlcianBlue,Heavy,2021.07,28,5,36.707,7.341,0.098,22.489
Station3,CBBG,Heavy,2021.07,29,3,60.692,20.231,0.162,20.026
Station3,AlcianBlue,Heavy,2021.07,29,3,92.118,30.706,0.245,22.999
Station3,CBBG,Heavy,2021.07,3,2,11.55,5.775,0.031,14.093
Station3,AlcianBlue,Heavy,2021.07,3,13,123.621,9.509,0.329,20.479
Station3,CBBG,Heavy,2021.07,30,1,11.707,11.707,0.031,13.751
Station3,AlcianBlue,Heavy,2021.07,30,2,24.896,12.448,0.066,15.403
Station3,CBBG,Heavy,2021.07,31,3,59.469,19.823,0.158,34.164
Station3,AlcianBlue,Heavy,2021.07,31,3,60.328,20.109,0.161,23.049
Station3,CBBG,Heavy,2021.07,32,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2021.07,32,17,234.99,13.823,0.626,23.158
Station3,CBBG,Heavy,2021.07,33,1,7.44,7.44,0.02,11.832
Station3,AlcianBlue,Heavy,2021.07,33,2,17.326,8.663,0.046,11.603
Station3,CBBG,Heavy,2021.07,34,2,13.736,6.868,0.037,19.658
Station3,AlcianBlue,Heavy,2021.07,34,30,232.154,7.738,0.618,19.606
Station3,CBBG,Heavy,2021.07,35,3,38.606,12.869,0.103,21.607
Station3,AlcianBlue,Heavy,2021.07,35,12,136.576,11.381,0.364,22.429
Station3,CBBG,Heavy,2021.07,36,1,6.348,6.348,0.017,15.364
Station3,AlcianBlue,Heavy,2021.07,36,17,132.856,7.815,0.354,18.113
Station3,CBBG,Heavy,2021.07,37,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2021.07,37,23,176.873,7.69,0.471,19.179
Station3,CBBG,Heavy,2021.07,38,4,29.475,7.369,0.078,17.474
Station3,AlcianBlue,Heavy,2021.07,38,31,301.249,9.718,0.802,19.559
Station3,CBBG,Heavy,2021.07,39,4,26.639,6.66,0.071,18.215
Station3,AlcianBlue,Heavy,2021.07,39,21,191.831,9.135,0.511,20.265
Station3,CBBG,Heavy,2021.07,4,6,44.329,7.388,0.118,20.661
Station3,AlcianBlue,Heavy,2021.07,4,20,161.837,8.092,0.431,20.88
Station3,CBBG,Heavy,2021.07,40,3,27.706,9.235,0.074,19.245
Station3,AlcianBlue,Heavy,2021.07,40,2,15.088,7.544,0.04,15.584
Station3,CBBG,Heavy,2021.07,41,4,23.491,5.873,0.063,14.99
Station3,AlcianBlue,Heavy,2021.07,41,15,110.172,7.345,0.293,19.413
Station3,CBBG,Heavy,2021.07,42,1,6.738,6.738,0.018,23.513
Station3,AlcianBlue,Heavy,2021.07,42,15,111.16,7.411,0.296,19.076
Station3,CBBG,Heavy,2021.07,43,1,6.53,6.53,0.017,9.629
Station3,AlcianBlue,Heavy,2021.07,43,1,8.507,8.507,0.023,10.958
Station3,CBBG,Heavy,2021.07,44,4,28.096,7.024,0.075,14.791
Station3,AlcianBlue,Heavy,2021.07,44,2,16.363,8.182,0.044,10.891
Station3,CBBG,Heavy,2021.07,45,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2021.07,45,1,7.882,7.882,0.021,13.5
Station3,CBBG,Heavy,2021.07,46,3,17.898,5.966,0.048,17.949
Station3,AlcianBlue,Heavy,2021.07,46,21,236.889,11.28,0.631,23.621
Station3,CBBG,Heavy,2021.07,47,6,64.516,10.753,0.172,20.127
Station3,AlcianBlue,Heavy,2021.07,47,2,32.44,16.22,0.086,17.798
Station3,CBBG,Heavy,2021.07,48,4,49.584,12.396,0.132,28.438
Station3,AlcianBlue,Heavy,2021.07,48,1,15.973,15.973,0.043,18.078
Station3,CBBG,Heavy,2021.07,5,4,22.034,5.509,0.059,14.73
Station3,AlcianBlue,Heavy,2021.07,5,10,69.459,6.946,0.185,17.846
Station3,CBBG,Heavy,2021.07,6,2,11.316,5.658,0.03,15.328
Station3,AlcianBlue,Heavy,2021.07,6,17,102.289,6.017,0.272,16.103
Station3,CBBG,Heavy,2021.07,7,1,7.544,7.544,0.02,10.73
Station3,AlcianBlue,Heavy,2021.07,7,1,8.559,8.559,0.023,11.414
Station3,CBBG,Heavy,2021.07,8,6,39.022,6.504,0.104,17.079
Station3,AlcianBlue,Heavy,2021.07,8,17,114.36,6.727,0.305,16.445
Station3,CBBG,Heavy,2021.07,9,1,5.827,5.827,0.016,16.693
Station3,AlcianBlue,Heavy,2021.07,9,18,116.805,6.489,0.311,17.054
Station3,CBBG,Light,2021.07,1,5,31.738,6.348,0.085,19.196
Station3,AlcianBlue,Light,2021.07,1,23,173.673,7.551,0.462,17.767
Station3,CBBG,Light,2021.07,10,6,48.049,8.008,0.128,17.654
Station3,AlcianBlue,Light,2021.07,10,1,31.556,31.556,0.084,27.179
Station3,CBBG,Light,2021.07,12,3,17.82,5.94,0.047,20.949
Station3,AlcianBlue,Light,2021.07,12,18,122.477,6.804,0.326,18.7
Station3,CBBG,Light,2021.07,13,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2021.07,13,11,69.641,6.331,0.185,18.868
Station3,CBBG,Light,2021.07,14,2,11.655,5.827,0.031,17.645
Station3,AlcianBlue,Light,2021.07,14,18,141.441,7.858,0.377,21.178
Station3,CBBG,Light,2021.07,15,3,15.401,5.134,0.041,17.411
Station3,AlcianBlue,Light,2021.07,15,28,212.565,7.592,0.566,19.542
Station3,CBBG,Light,2021.07,16,4,25.937,6.484,0.069,17.706
Station3,AlcianBlue,Light,2021.07,16,22,168.262,7.648,0.448,18.687
Station3,CBBG,Light,2021.07,17,1,30.437,30.437,0.081,24.559
Station3,AlcianBlue,Light,2021.07,17,1,48.777,48.777,0.13,32.363
Station3,CBBG,Light,2021.07,18,7,40.999,5.857,0.109,17.683
Station3,AlcianBlue,Light,2021.07,18,25,200.052,8.002,0.533,20.593
Station3,CBBG,Light,2021.07,19,2,11.733,5.866,0.031,16.811
Station3,AlcianBlue,Light,2021.07,19,19,136.655,7.192,0.364,20.166
Station3,CBBG,Light,2021.07,2,2,14.802,7.401,0.039,21.975
Station3,AlcianBlue,Light,2021.07,2,24,164.308,6.846,0.438,18.562
Station3,CBBG,Light,2021.07,20,4,21.982,5.496,0.059,16.868
Station3,AlcianBlue,Light,2021.07,20,18,135.146,7.508,0.36,19.387
Station3,CBBG,Light,2021.07,21,4,27.732,6.933,0.074,19.259
Station3,AlcianBlue,Light,2021.07,21,26,188.814,7.262,0.503,17.944
Station3,CBBG,Light,2021.07,22,1,7.492,7.492,0.02,11.014
Station3,AlcianBlue,Light,2021.07,22,1,9.703,9.703,0.026,11.548
Station3,CBBG,Light,2021.07,23,1,9.339,9.339,0.025,12.288
Station3,AlcianBlue,Light,2021.07,23,1,11.134,11.134,0.03,12.516
Station3,CBBG,Light,2021.07,24,3,19.407,6.469,0.052,17.728
Station3,AlcianBlue,Light,2021.07,24,14,91.571,6.541,0.244,18.029
Station3,CBBG,Light,2021.07,25,8,53.512,6.689,0.142,18.219
Station3,AlcianBlue,Light,2021.07,25,0,0,NaN,0,NaN
Station3,CBBG,Light,2021.07,26,3,21.384,7.128,0.057,22.189
Station3,AlcianBlue,Light,2021.07,26,15,118.939,7.929,0.317,21.346
Station3,CBBG,Light,2021.07,27,7,50.468,7.21,0.134,19.007
Station3,AlcianBlue,Light,2021.07,27,20,163.58,8.179,0.436,19.792
Station3,CBBG,Light,2021.07,28,2,11.446,5.723,0.03,17.531
Station3,AlcianBlue,Light,2021.07,28,18,123.569,6.865,0.329,18.8
Station3,CBBG,Light,2021.07,29,6,58.611,9.768,0.156,22.85
Station3,AlcianBlue,Light,2021.07,29,22,226.145,10.279,0.602,21.411
Station3,CBBG,Light,2021.07,3,1,5.411,5.411,0.014,14.168
Station3,AlcianBlue,Light,2021.07,3,24,170.291,7.095,0.453,18.425
Station3,CBBG,Light,2021.07,30,5,39.854,7.971,0.106,22.956
Station3,AlcianBlue,Light,2021.07,30,26,207.596,7.984,0.553,20.508
Station3,CBBG,Light,2021.07,31,3,19.017,6.339,0.051,20.317
Station3,AlcianBlue,Light,2021.07,31,19,137.565,7.24,0.366,18.272
Station3,CBBG,Light,2021.07,32,1,5.827,5.827,0.016,9.345
Station3,AlcianBlue,Light,2021.07,32,1,7.102,7.102,0.019,10.14
Station3,CBBG,Light,2021.07,33,8,55.645,6.956,0.148,18.499
Station3,AlcianBlue,Light,2021.07,33,33,228.356,6.92,0.608,19.008
Station3,CBBG,Light,2021.07,34,7,42.976,6.139,0.114,15.889
Station3,AlcianBlue,Light,2021.07,34,24,188.684,7.862,0.502,20.193
Station3,CBBG,Light,2021.07,35,2,12.565,6.283,0.033,16.96
Station3,AlcianBlue,Light,2021.07,35,25,164.1,6.564,0.437,17.084
Station3,CBBG,Light,2021.07,36,4,23.517,5.879,0.063,17.513
Station3,AlcianBlue,Light,2021.07,36,19,137.045,7.213,0.365,17.61
Station3,CBBG,Light,2021.07,37,0,0,NaN,0,NaN
Station3,AlcianBlue,Light,2021.07,37,1,11.915,11.915,0.032,14.601
Station3,CBBG,Light,2021.07,38,2,11.863,5.931,0.032,18.223
Station3,AlcianBlue,Light,2021.07,38,17,147.841,8.697,0.394,22.417
Station3,CBBG,Light,2021.07,39,3,17.846,5.949,0.048,16.727
Station3,AlcianBlue,Light,2021.07,39,20,143.444,7.172,0.382,18.059
Station3,CBBG,Light,2021.07,4,4,21.93,5.483,0.058,14.297
Station3,AlcianBlue,Light,2021.07,4,16,137.877,8.617,0.367,21.576
Station3,CBBG,Light,2021.07,40,1,11.55,11.55,0.031,13.161
Station3,AlcianBlue,Light,2021.07,40,2,19.173,9.586,0.051,11.678
Station3,CBBG,Light,2021.07,41,1,6.842,6.842,0.018,19.352
Station3,AlcianBlue,Light,2021.07,41,15,163.215,10.881,0.435,22.419
Station3,CBBG,Light,2021.07,42,2,11.759,5.879,0.031,19.277
Station3,AlcianBlue,Light,2021.07,42,18,142.17,7.898,0.379,20.089
Station3,CBBG,Light,2021.07,43,1,89.074,89.074,0.237,83.339
Station3,AlcianBlue,Light,2021.07,43,1,133.559,133.559,0.356,116.259
Station3,CBBG,Light,2021.07,44,1,46.722,46.722,0.124,36.218
Station3,AlcianBlue,Light,2021.07,44,2,72.034,36.017,0.192,26.172
Station3,CBBG,Light,2021.07,45,7,48.673,6.953,0.13,16.679
Station3,AlcianBlue,Light,2021.07,45,21,149.35,7.112,0.398,18.233
Station3,CBBG,Light,2021.07,46,3,17.508,5.836,0.047,15.447
Station3,AlcianBlue,Light,2021.07,46,20,158.949,7.947,0.423,19.966
Station3,CBBG,Light,2021.07,47,4,31.061,7.765,0.083,22.683
Station3,AlcianBlue,Light,2021.07,47,18,137.565,7.643,0.366,20.245
Station3,CBBG,Light,2021.07,48,24,442.17,18.424,1.177,29.537
Station3,AlcianBlue,Light,2021.07,48,21,491.779,23.418,1.31,33.194
Station3,CBBG,Light,2021.07,49,4,25.937,6.484,0.069,20.752
Station3,AlcianBlue,Light,2021.07,49,27,188.293,6.974,0.501,17.168
Station3,CBBG,Light,2021.07,5,5,29.162,5.832,0.078,17.322
Station3,AlcianBlue,Light,2021.07,5,16,107.128,6.695,0.285,17.722
Station3,CBBG,Light,2021.07,6,4,45.265,11.316,0.121,30.727
Station3,AlcianBlue,Light,2021.07,6,31,314.204,10.136,0.837,20.871
Station3,CBBG,Light,2021.07,7,3,20.473,6.824,0.055,20.343
Station3,AlcianBlue,Light,2021.07,7,27,191.415,7.089,0.51,19.309
Station3,CBBG,Light,2021.07,8,25,268.314,10.733,0.715,24.145
Station3,AlcianBlue,Light,2021.07,8,37,429.995,11.621,1.145,25.367
Station3,CBBG,Light,2021.07,9,1,16.519,16.519,0.044,17.071
Station3,AlcianBlue,Light,2021.07,9,1,28.486,28.486,0.076,22.128
Station4,CBBG,Heavy,2021.07,1,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,1,6,73.153,12.192,0.195,24.964
Station4,CBBG,Heavy,2021.07,10,2,49.61,24.805,0.132,25.59
Station4,AlcianBlue,Heavy,2021.07,10,2,63.554,31.777,0.169,23.187
Station4,CBBG,Heavy,2021.07,11,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,11,1,5.047,5.047,0.013,16.048
Station4,CBBG,Heavy,2021.07,12,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,12,5,53.096,10.619,0.141,21.674
Station4,CBBG,Heavy,2021.07,13,1,9.235,9.235,0.025,13.884
Station4,AlcianBlue,Heavy,2021.07,13,1,5.905,5.905,0.016,9.896
Station4,CBBG,Heavy,2021.07,14,2,15.843,7.921,0.042,26.125
Station4,AlcianBlue,Heavy,2021.07,14,5,104.188,20.838,0.277,38.845
Station4,CBBG,Heavy,2021.07,15,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,15,4,24.402,6.1,0.065,16.781
Station4,CBBG,Heavy,2021.07,16,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,16,3,19.589,6.53,0.052,16.942
Station4,CBBG,Heavy,2021.07,17,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,17,1,6.009,6.009,0.016,14.569
Station4,CBBG,Heavy,2021.07,18,1,7.7,7.7,0.021,16.142
Station4,AlcianBlue,Heavy,2021.07,18,3,36.602,12.201,0.097,25.907
Station4,CBBG,Heavy,2021.07,19,2,26.431,13.215,0.07,20.209
Station4,AlcianBlue,Heavy,2021.07,19,2,19.979,9.99,0.053,13.031
Station4,CBBG,Heavy,2021.07,2,2,25.884,12.942,0.069,26.79
Station4,AlcianBlue,Heavy,2021.07,2,4,77.393,19.348,0.206,28.715
Station4,CBBG,Heavy,2021.07,20,1,6.712,6.712,0.018,15.214
Station4,AlcianBlue,Heavy,2021.07,20,2,20.239,10.12,0.054,15.631
Station4,CBBG,Heavy,2021.07,21,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,21,1,26.769,26.769,0.071,27.541
Station4,CBBG,Heavy,2021.07,22,1,5.151,5.151,0.014,17.873
Station4,AlcianBlue,Heavy,2021.07,22,4,31.634,7.908,0.084,19.887
Station4,CBBG,Heavy,2021.07,23,1,24.037,24.037,0.064,24.843
Station4,AlcianBlue,Heavy,2021.07,23,2,38.528,19.264,0.103,19.887
Station4,CBBG,Heavy,2021.07,24,2,16.805,8.403,0.045,23.647
Station4,AlcianBlue,Heavy,2021.07,24,3,50.937,16.979,0.136,27.863
Station4,CBBG,Heavy,2021.07,25,2,51.535,25.767,0.137,34.274
Station4,AlcianBlue,Heavy,2021.07,25,2,85.692,42.846,0.228,36.371
Station4,CBBG,Heavy,2021.07,26,1,8.195,8.195,0.022,26.462
Station4,AlcianBlue,Heavy,2021.07,26,3,61.42,20.473,0.164,34.93
Station4,CBBG,Heavy,2021.07,27,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,27,2,11.29,5.645,0.03,16.763
Station4,CBBG,Heavy,2021.07,28,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,28,3,19.875,6.625,0.053,18.324
Station4,CBBG,Heavy,2021.07,29,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,29,1,9.261,9.261,0.025,21.082
Station4,CBBG,Heavy,2021.07,3,1,12.175,12.175,0.032,17.055
Station4,AlcianBlue,Heavy,2021.07,3,1,8.845,8.845,0.024,11.454
Station4,CBBG,Heavy,2021.07,30,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,30,5,40.531,8.106,0.108,19.009
Station4,CBBG,Heavy,2021.07,31,2,21.462,10.731,0.057,27.702
Station4,AlcianBlue,Heavy,2021.07,31,8,84.599,10.575,0.225,19.396
Station4,CBBG,Heavy,2021.07,32,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,32,2,34.443,17.222,0.092,32.552
Station4,CBBG,Heavy,2021.07,33,2,18.47,9.235,0.049,28.898
Station4,AlcianBlue,Heavy,2021.07,33,4,55.489,13.872,0.148,26.465
Station4,CBBG,Heavy,2021.07,34,1,6.998,6.998,0.019,19.447
Station4,AlcianBlue,Heavy,2021.07,34,6,105.047,17.508,0.28,33.591
Station4,CBBG,Heavy,2021.07,35,0,0,NaN,0,NaN
Station4,AlcianBlue,Heavy,2021.07,35,3,21.228,7.076,0.057,14.144
Station4,CBBG,Heavy,2021.07,36,3,94.771,31.59,0.252,41.438
Station4,AlcianBlue,Heavy,2021.07,36,2,108.065,54.032,0.288,32.422
Station4,CBBG,Heavy,2021.07,37,1,6.738,6.738,0.018,15.347
Station4,AlcianBlue,Heavy,2021.07,37,9,81.686,9.076,0.218,17.145
